node_id,date,street_count,edge_list,latitude,longitude,temperature_max,temperature_min,temperature_mean,dewpoint_mean,dewpoint_max,dewpoint_min,humidity_mean,precipitation_sum,rain_sum,snowfall_sum,wind_speed_10m_max,shortwave_radiation_sum,cloud_cover_mean,wet_flag,severity,delta_local,eligible,pavement_temp,icy_base,prev_icy_base,strong_thaw,icy_persist,icy_label
6,2026-01-25 04:00:00+00:00,10,"[34, 4, 8, 73, 11, 48]",38.25569978051983,-85.76497650408356,-8.263,-11.763,-9.173416,-11.004306,-9.7274275,-15.962028,86.708336,28.500002,8.500001,14.000001,16.954432,2.3,91.541664,1,4,0.6,1,-14.362999534606933,1,0,0,0,1
6,2026-01-26 04:00:00+00:00,10,"[34, 4, 8, 73, 11, 48]",38.25569978051983,-85.76497650408356,-10.162999,-17.413,-12.698415,-18.670815,-14.718224,-24.505764,61.791668,0.0,0.0,0.0,18.079027,13.53,36.25,0,1,0.6,0,-20.013000106811525,0,1,0,1,1
6,2026-01-27 04:00:00+00:00,10,"[34, 4, 8, 73, 11, 48]",38.25569978051983,-85.76497650408356,-2.263,-17.313,-9.408834,-15.725631,-10.070341,-24.62033,60.333332,0.0,0.0,0.0,17.610588,10.95,32.958332,0,2,0.6,1,-19.9129997253418,0,0,0,0,0
6,2026-01-28 04:00:00+00:00,10,"[34, 4, 8, 73, 11, 48]",38.25569978051983,-85.76497650408356,-4.813,-15.962999,-9.831751,-17.821024,-14.365972,-22.73448,52.375,0.0,0.0,0.0,15.815435,12.95,26.333334,0,1,0.6,0,-18.56299934387207,0,0,0,0,0
6,2026-01-29 04:00:00+00:00,10,"[34, 4, 8, 73, 11, 48]",38.25569978051983,-85.76497650408356,-2.513,-17.413,-7.8921676,-16.112082,-10.002658,-22.954609,52.583332,0.0,0.0,0.0,13.479583,11.54,63.708332,0,2,0.6,1,-20.013000106811525,0,0,0,0,0
8,2026-01-21 04:00:00+00:00,6,"[9, 11, 6, 31]",38.27062010889527,-85.78313791611704,3.8805,-6.9195,-0.50908333,-4.544451,2.3970177,-14.90495,75.25,1.7,1.4000001,0.21000001,22.314192,2.06,69.5,1,4,0.6,1,-9.519500350952148,1,0,0,0,1
8,2026-01-22 04:00:00+00:00,6,"[9, 11, 6, 31]",38.27062010889527,-85.78313791611704,4.8805003,-1.2695,1.7159166,-6.5530763,2.1454153,-13.23208,57.25,0.0,0.0,0.0,11.304229,12.63,32.5,0,1,0.6,0,-3.869500017166138,0,1,1,0,0
8,2026-01-23 04:00:00+00:00,6,"[9, 11, 6, 31]",38.27062010889527,-85.78313791611704,-1.4695001,-11.5695,-5.1611667,-15.049672,-8.8478985,-21.402042,46.75,0.0,0.0,0.0,18.448023,10.27,27.833334,0,1,0.6,0,-14.169499969482422,0,0,0,0,0
8,2026-01-24 04:00:00+00:00,6,"[9, 11, 6, 31]",38.27062010889527,-85.78313791611704,-8.919499,-12.6195,-10.711166,-16.968622,-11.42289,-21.098076,61.583332,3.6000001,0.9,1.8900001,17.25373,3.52,90.333336,1,2,0.6,1,-15.219500160217285,0,0,0,0,0
8,2026-01-25 04:00:00+00:00,6,"[9, 11, 6, 31]",38.27062010889527,-85.78313791611704,-8.2695,-12.4695,-9.231999,-11.130122,-9.832963,-17.513573,86.291664,28.0,8.500001,13.650002,17.81909,2.34,90.666664,1,4,0.6,1,-15.069499588012695,1,0,0,0,1
8,2026-01-26 04:00:00+00:00,6,"[9, 11, 6, 31]",38.27062010889527,-85.78313791611704,-10.2195,-18.2695,-12.777833,-18.801159,-14.77336,-25.516031,61.5,0.0,0.0,0.0,18.079027,13.7,34.291668,0,1,0.6,0,-20.869500732421876,0,1,0,1,1
8,2026-01-27 04:00:00+00:00,6,"[9, 11, 6, 31]",38.27062010889527,-85.78313791611704,-2.4195,-18.0695,-9.548669,-16.01968,-10.076486,-25.121696,59.5,0.0,0.0,0.0,17.935081,10.8,37.541668,0,2,0.6,1,-20.669499969482423,0,0,0,0,0
8,2026-01-28 04:00:00+00:00,6,"[9, 11, 6, 31]",38.27062010889527,-85.78313791611704,-4.8195,-15.3195,-9.646584,-17.692844,-14.3926,-22.333927,52.375,0.0,0.0,0.0,14.759999,13.01,24.916666,0,1,0.6,0,-17.919499969482423,0,0,0,0,0
8,2026-01-29 04:00:00+00:00,6,"[9, 11, 6, 31]",38.27062010889527,-85.78313791611704,-2.5195,-17.719501,-7.9195004,-16.177757,-9.435213,-23.24625,52.583332,0.0,0.0,0.0,12.287555,11.66,66.791664,0,2,0.6,1,-20.31950149536133,0,0,0,0,0
9,2026-01-21 04:00:00+00:00,3,"[8, 18, 20]",38.26058299999999,-85.804786,3.8805,-6.9195,-0.50908333,-4.544451,2.3970177,-14.90495,75.25,1.7,1.4000001,0.21000001,22.314192,2.06,69.5,1,4,0.3,1,-9.21950035095215,1,0,0,0,1
9,2026-01-22 04:00:00+00:00,3,"[8, 18, 20]",38.26058299999999,-85.804786,4.8805003,-1.2695,1.7159166,-6.5530763,2.1454153,-13.23208,57.25,0.0,0.0,0.0,11.304229,12.63,32.5,0,1,0.3,0,-3.5695000171661375,0,1,1,0,0
9,2026-01-23 04:00:00+00:00,3,"[8, 18, 20]",38.26058299999999,-85.804786,-1.4695001,-11.5695,-5.1611667,-15.049672,-8.8478985,-21.402042,46.75,0.0,0.0,0.0,18.448023,10.27,27.833334,0,1,0.3,0,-13.869499969482423,0,0,0,0,0
9,2026-01-24 04:00:00+00:00,3,"[8, 18, 20]",38.26058299999999,-85.804786,-8.919499,-12.6195,-10.711166,-16.968622,-11.42289,-21.098076,61.583332,3.6000001,0.9,1.8900001,17.25373,3.52,90.333336,1,2,0.3,0,-14.919500160217286,0,0,0,0,0
9,2026-01-25 04:00:00+00:00,3,"[8, 18, 20]",38.26058299999999,-85.804786,-8.2695,-12.4695,-9.231999,-11.130122,-9.832963,-17.513573,86.291664,28.0,8.500001,13.650002,17.81909,2.34,90.666664,1,4,0.3,1,-14.769499588012696,1,0,0,0,1
9,2026-01-26 04:00:00+00:00,3,"[8, 18, 20]",38.26058299999999,-85.804786,-10.2195,-18.2695,-12.777833,-18.801159,-14.77336,-25.516031,61.5,0.0,0.0,0.0,18.079027,13.7,34.291668,0,1,0.3,0,-20.569500732421876,0,1,0,1,1
9,2026-01-27 04:00:00+00:00,3,"[8, 18, 20]",38.26058299999999,-85.804786,-2.4195,-18.0695,-9.548669,-16.01968,-10.076486,-25.121696,59.5,0.0,0.0,0.0,17.935081,10.8,37.541668,0,2,0.3,0,-20.369499969482423,0,0,0,0,0
9,2026-01-28 04:00:00+00:00,3,"[8, 18, 20]",38.26058299999999,-85.804786,-4.8195,-15.3195,-9.646584,-17.692844,-14.3926,-22.333927,52.375,0.0,0.0,0.0,14.759999,13.01,24.916666,0,1,0.3,0,-17.619499969482423,0,0,0,0,0
9,2026-01-29 04:00:00+00:00,3,"[8, 18, 20]",38.26058299999999,-85.804786,-2.5195,-17.719501,-7.9195004,-16.177757,-9.435213,-23.24625,52.583332,0.0,0.0,0.0,12.287555,11.66,66.791664,0,2,0.3,0,-20.01950149536133,0,0,0,0,0
11,2026-01-21 04:00:00+00:00,4,"[64, 8, 34, 6]",38.259137701265615,-85.78560877862225,3.887,-6.913,-0.5025832,-4.538166,2.403448,-14.898907,75.25,1.7,1.4000001,0.21000001,22.314192,2.06,69.5,1,4,0.6,1,-9.513000106811523,1,0,0,0,1
11,2026-01-22 04:00:00+00:00,4,"[64, 8, 34, 6]",38.259137701265615,-85.78560877862225,4.887,-1.263,1.7224165,-6.547005,2.151804,-13.226349,57.25,0.0,0.0,0.0,11.304229,12.63,32.5,0,1,0.6,0,-3.863000011444092,0,1,1,0,0
11,2026-01-23 04:00:00+00:00,4,"[64, 8, 34, 6]",38.259137701265615,-85.78560877862225,-1.463,-11.563,-5.154667,-15.043702,-8.841756,-21.39608,46.75,0.0,0.0,0.0,18.448023,10.27,27.833334,0,1,0.6,0,-14.162999725341797,0,0,0,0,0
11,2026-01-24 04:00:00+00:00,4,"[64, 8, 34, 6]",38.259137701265615,-85.78560877862225,-8.912999,-12.613,-10.704666,-16.96247,-11.416504,-21.092104,61.583332,3.6000001,0.9,1.8900001,17.25373,3.52,90.333336,1,2,0.6,1,-15.21299991607666,0,0,0,0,0
11,2026-01-25 04:00:00+00:00,4,"[64, 8, 34, 6]",38.259137701265615,-85.78560877862225,-8.263,-12.462999,-9.225499,-11.123726,-9.826521,-17.507353,86.291664,28.0,8.500001,13.650002,17.81909,2.34,90.666664,1,4,0.6,1,-15.06299934387207,1,0,0,0,1
