node_id,date,edge_list,latitude,longitude,temperature_max,temperature_min,temperature_mean,precipitation_sum,snowfall_sum,relative_humidity_max,relative_humidity_min,dewpoint_max,dewpoint_min
51,2025-01-05 05:00:00+00:00,"[67, 36, 92]",42.82771024,-78.85108115,-2.7935,-5.1435003,-3.845583,0,0,77,53,-6.753549,-12.732711
51,2025-01-06 05:00:00+00:00,"[67, 36, 92]",42.82771024,-78.85108115,-4.5435004,-8.2435,-6.064333,0,0,89,67,-6.426453,-13.056248
51,2025-01-07 05:00:00+00:00,"[67, 36, 92]",42.82771024,-78.85108115,-3.5435,-7.1435003,-5.41225,0.8000001,0.49,83,53,-8.412786,-12.826001
51,2025-01-08 05:00:00+00:00,"[67, 36, 92]",42.82771024,-78.85108115,-6.0935,-9.0435,-7.497667,0,0,72,54,-11.608296,-14.8498
37,2025-01-01 05:00:00+00:00,"[57, 63]",42.83425123,-78.69704245,5.5565,0.15650001,2.1294167,6.4,1.47,99,75,4.720123,-2.5417235
37,2025-01-02 05:00:00+00:00,"[57, 63]",42.83425123,-78.69704245,0.30650002,-2.7435,-0.7080834,0.2,0.14,88,61,-1.6943765,-9.226811
37,2025-01-03 05:00:00+00:00,"[57, 63]",42.83425123,-78.69704245,-1.1435,-4.1935,-2.5872502,0.1,0.07,79,58,-5.785099,-8.707667
37,2025-01-04 05:00:00+00:00,"[57, 63]",42.83425123,-78.69704245,-3.7935,-6.1435003,-4.920584,0,0,76,60,-7.8674264,-11.328135
37,2025-01-05 05:00:00+00:00,"[57, 63]",42.83425123,-78.69704245,-3.2435,-6.0935,-4.570584,0,0,79,64,-6.75001,-11.373377
37,2025-01-06 05:00:00+00:00,"[57, 63]",42.83425123,-78.69704245,-4.2435,-8.8435,-6.4518332,0,0,90,67,-6.2345405,-12.142931
37,2025-01-07 05:00:00+00:00,"[57, 63]",42.83425123,-78.69704245,-4.3935003,-7.7435,-6.2351665,0.2,0.14,85,61,-8.089614,-11.760664
37,2025-01-08 05:00:00+00:00,"[57, 63]",42.83425123,-78.69704245,-7.1435003,-9.893499,-8.1685,0,0,76,57,-11.281592,-15.232158
63,2025-01-01 05:00:00+00:00,"[128, 64, 37, 104, 82, 121, 62]",42.80481212,-78.64015919,5.602,0.15200001,1.8478333,9.700001,3.01,99,75,4.412869,-3.0300746
63,2025-01-02 05:00:00+00:00,"[128, 64, 37, 104, 82, 121, 62]",42.80481212,-78.64015919,0.202,-3.148,-0.90424997,0.2,0.14,89,62,-1.5944148,-9.40277
63,2025-01-03 05:00:00+00:00,"[128, 64, 37, 104, 82, 121, 62]",42.80481212,-78.64015919,-1.7479999,-4.448,-3.0021665,0,0,77,63,-7.165803,-8.895403
63,2025-01-04 05:00:00+00:00,"[128, 64, 37, 104, 82, 121, 62]",42.80481212,-78.64015919,-4.098,-6.348,-5.2146664,0,0,76,59,-8.210824,-11.637231
63,2025-01-05 05:00:00+00:00,"[128, 64, 37, 104, 82, 121, 62]",42.80481212,-78.64015919,-3.448,-6.198,-4.843833,0,0,82,65,-7.0238347,-11.047001
63,2025-01-06 05:00:00+00:00,"[128, 64, 37, 104, 82, 121, 62]",42.80481212,-78.64015919,-4.548,-9.498,-7.106333,0,0,91,66,-6.833937,-13.007492
63,2025-01-07 05:00:00+00:00,"[128, 64, 37, 104, 82, 121, 62]",42.80481212,-78.64015919,-5.498,-8.448,-7.2396665,0.2,0.14,85,62,-8.645398,-13.056152
63,2025-01-08 05:00:00+00:00,"[128, 64, 37, 104, 82, 121, 62]",42.80481212,-78.64015919,-8.048,-10.648,-9.1105,0.1,0.07,76,57,-12.398872,-16.522575
132,2025-01-01 05:00:00+00:00,"[133, 38]",43.0183651,-78.9721196,5.2,-0.05,2.1916668,3.2,0.35,96,71,4.5145965,-3.2562835
132,2025-01-02 05:00:00+00:00,"[133, 38]",43.0183651,-78.9721196,0.5,-3.15,-0.80833334,0.3,0.14,88,57,-1.9471968,-8.605246
132,2025-01-03 05:00:00+00:00,"[133, 38]",43.0183651,-78.9721196,-0.75,-3.95,-2.4062502,0.1,0.07,78,58,-5.856381,-9.689236
132,2025-01-04 05:00:00+00:00,"[133, 38]",43.0183651,-78.9721196,-2.9,-5.9,-4.710417,0,0,73,56,-8.062066,-13.040511
132,2025-01-05 05:00:00+00:00,"[133, 38]",43.0183651,-78.9721196,-2.35,-6.85,-4.7729163,0,0,73,58,-8.868043,-12.983254
132,2025-01-06 05:00:00+00:00,"[133, 38]",43.0183651,-78.9721196,-3.1,-8.45,-6.0833335,0.1,0.07,89,70,-5.791723,-12.480019
132,2025-01-07 05:00:00+00:00,"[133, 38]",43.0183651,-78.9721196,-4.15,-7.5,-6.0104165,0.70000005,0.42000002,79,59,-8.223957,-12.595335
132,2025-01-08 05:00:00+00:00,"[133, 38]",43.0183651,-78.9721196,-6.35,-10.2,-7.893749,0,0,74,52,-11.489501,-16.490517
68,2025-01-01 05:00:00+00:00,"[69, 38]",42.98420045,-78.9593974,5.3175,-0.082499996,2.232083,3.1000001,0.28,96,71,4.4816837,-3.2879312
68,2025-01-02 05:00:00+00:00,"[69, 38]",42.98420045,-78.9593974,0.4675,-3.1825001,-0.7658334,0.1,0.07,88,58,-2.0285141,-8.443236
68,2025-01-03 05:00:00+00:00,"[69, 38]",42.98420045,-78.9593974,-0.7825,-4.1324997,-2.4470835,0.2,0.14,78,58,-5.9360313,-9.363481
68,2025-01-04 05:00:00+00:00,"[69, 38]",42.98420045,-78.9593974,-2.8825,-5.9824996,-4.742917,0,0,74,56,-8.321642,-12.648623
68,2025-01-05 05:00:00+00:00,"[69, 38]",42.98420045,-78.9593974,-2.2325,-6.7825,-4.7512493,0,0,73,58,-8.977934,-12.966764
68,2025-01-06 05:00:00+00:00,"[69, 38]",42.98420045,-78.9593974,-2.8825,-8.382501,-5.980417,0.1,0.07,88,69,-6.0270443,-12.590979
68,2025-01-07 05:00:00+00:00,"[69, 38]",42.98420045,-78.9593974,-4.0825,-7.3325,-5.953333,0.70000005,0.42,80,58,-8.255622,-12.815638
68,2025-01-08 05:00:00+00:00,"[69, 38]",42.98420045,-78.9593974,-6.5825,-9.7325,-7.7970834,0,0,74,51,-11.376668,-16.455017
40,2025-01-01 05:00:00+00:00,"[106, 83, 102, 39]",43.034724,-78.747728,5.413,-0.037,2.3796666,2.8,0.14,97,71,4.3259544,-3.0001817
40,2025-01-02 05:00:00+00:00,"[106, 83, 102, 39]",43.034724,-78.747728,0.713,-2.937,-0.6703334,0.6,0.28,89,58,-1.6822497,-8.7966585
40,2025-01-03 05:00:00+00:00,"[106, 83, 102, 39]",43.034724,-78.747728,-0.63699996,-3.737,-2.4349167,0.1,0.07,80,54,-4.6837926,-9.364729
40,2025-01-04 05:00:00+00:00,"[106, 83, 102, 39]",43.034724,-78.747728,-3.137,-5.987,-4.54325,0,0,75,61,-7.4736753,-12.096487
40,2025-01-05 05:00:00+00:00,"[106, 83, 102, 39]",43.034724,-78.747728,-2.537,-6.937,-4.745333,0,0,76,59,-7.8737946,-12.414843
40,2025-01-06 05:00:00+00:00,"[106, 83, 102, 39]",43.034724,-78.747728,-4.287,-9.437,-6.7849164,0.1,0.07,91,71,-5.975817,-12.881617
40,2025-01-07 05:00:00+00:00,"[106, 83, 102, 39]",43.034724,-78.747728,-4.537,-8.437,-6.7911663,0,0,82,62,-7.5614247,-13.04571
40,2025-01-08 05:00:00+00:00,"[106, 83, 102, 39]",43.034724,-78.747728,-7.137,-9.987,-8.087,0,0,78,59,-12.033948,-14.250173
70,2025-01-01 05:00:00+00:00,"[83, 76, 39]",43.034782,-78.767812,5.4195,-0.0305,2.3861668,2.8,0.14,97,71,4.3324084,-2.9938521
70,2025-01-02 05:00:00+00:00,"[83, 76, 39]",43.034782,-78.767812,0.7195,-2.9305,-0.6638333,0.6,0.28,89,58,-1.6758347,-8.790472
70,2025-01-03 05:00:00+00:00,"[83, 76, 39]",43.034782,-78.767812,-0.63049996,-3.7305,-2.4284167,0.1,0.07,80,54,-4.677452,-9.358647
70,2025-01-04 05:00:00+00:00,"[83, 76, 39]",43.034782,-78.767812,-3.1305,-5.9805,-4.5367503,0,0,75,61,-7.46738,-12.090318
70,2025-01-05 05:00:00+00:00,"[83, 76, 39]",43.034782,-78.767812,-2.5305,-6.9305,-4.738833,0,0,76,59,-7.867567,-12.408651
70,2025-01-06 05:00:00+00:00,"[83, 76, 39]",43.034782,-78.767812,-4.2805004,-9.4305,-6.778416,0.1,0.07,91,71,-5.9694004,-12.875306
70,2025-01-07 05:00:00+00:00,"[83, 76, 39]",43.034782,-78.767812,-4.5305004,-8.4305,-6.7846665,0,0,82,62,-7.5550838,-13.03954
70,2025-01-08 05:00:00+00:00,"[83, 76, 39]",43.034782,-78.767812,-7.1305003,-9.9805,-8.080501,0,0,78,59,-12.027686,-14.243908
106,2025-01-01 05:00:00+00:00,"[40, 39]",43.047103,-78.7341974,5.563,-0.037,2.3796666,2.9000003,0.21000001,97,72,4.377802,-2.7481735
106,2025-01-02 05:00:00+00:00,"[40, 39]",43.047103,-78.7341974,0.663,-2.837,-0.687,0.6,0.28,90,59,-1.5796132,-9.012941
106,2025-01-03 05:00:00+00:00,"[40, 39]",43.047103,-78.7341974,-0.587,-4.137,-2.4870002,0.3,0.07,84,53,-4.2310495,-9.42529
106,2025-01-04 05:00:00+00:00,"[40, 39]",43.047103,-78.7341974,-3.087,-6.037,-4.537,0,0,79,61,-6.6038036,-11.9446335
106,2025-01-05 05:00:00+00:00,"[40, 39]",43.047103,-78.7341974,-2.237,-6.887,-4.6390834,0,0,77,59,-7.9094276,-12.1267605
106,2025-01-06 05:00:00+00:00,"[40, 39]",43.047103,-78.7341974,-2.987,-8.687,-6.2495003,0,0,93,74,-5.4337935,-12.2214
106,2025-01-07 05:00:00+00:00,"[40, 39]",43.047103,-78.7341974,-3.937,-8.337001,-6.547416,0.1,0.07,85,62,-7.812277,-12.950778
106,2025-01-08 05:00:00+00:00,"[40, 39]",43.047103,-78.7341974,-7.137,-10.237,-8.23075,0,0,76,60,-12.049493,-14.336294
102,2025-01-01 05:00:00+00:00,"[40, 98, 100]",43.031138,-78.586822,5.637,0.087,2.297417,3.7,0.56000006,99,74,4.5514226,-2.790004
102,2025-01-02 05:00:00+00:00,"[40, 98, 100]",43.031138,-78.586822,0.537,-2.963,-0.7213333,0.6,0.28,88,59,-1.8614446,-8.336667
102,2025-01-03 05:00:00+00:00,"[40, 98, 100]",43.031138,-78.586822,-0.913,-4.163,-2.5067499,0.4,0.21000001,81,53,-4.5931435,-9.905726
102,2025-01-04 05:00:00+00:00,"[40, 98, 100]",43.031138,-78.586822,-3.063,-5.963,-4.585916,0.4,0.28,75,57,-7.7252045,-12.689714
102,2025-01-05 05:00:00+00:00,"[40, 98, 100]",43.031138,-78.586822,-2.213,-6.663,-4.66925,0,0,76,55,-8.281962,-12.90695
102,2025-01-06 05:00:00+00:00,"[40, 98, 100]",43.031138,-78.586822,-5.063,-9.462999,-7.13175,0.1,0.07,91,67,-6.6455417,-13.042602
102,2025-01-07 05:00:00+00:00,"[40, 98, 100]",43.031138,-78.586822,-4.713,-8.712999,-6.6088333,0.2,0.14,81,56,-9.007395,-12.786926
102,2025-01-08 05:00:00+00:00,"[40, 98, 100]",43.031138,-78.586822,-6.263,-9.712999,-7.833833,0,0,73,58,-11.209299,-14.408336
83,2025-01-01 05:00:00+00:00,"[40, 107, 70]",43.01638583,-78.76791151,5.376,0.076000005,2.392667,2.5,0.21000001,97,71,4.341021,-2.987523
83,2025-01-02 05:00:00+00:00,"[40, 107, 70]",43.01638583,-78.76791151,0.676,-2.874,-0.6948333,0.6,0.35,88,59,-1.8722866,-8.736697
83,2025-01-03 05:00:00+00:00,"[40, 107, 70]",43.01638583,-78.76791151,-0.62399995,-3.474,-2.3219166,0,0,79,53,-4.78915,-9.21269
83,2025-01-04 05:00:00+00:00,"[40, 107, 70]",43.01638583,-78.76791151,-3.024,-5.624,-4.4406667,0,0,72,57,-8.133424,-12.369693
83,2025-01-05 05:00:00+00:00,"[40, 107, 70]",43.01638583,-78.76791151,-2.174,-6.674,-4.5594172,0,0,76,56,-8.198417,-12.911637
83,2025-01-06 05:00:00+00:00,"[40, 107, 70]",43.01638583,-78.76791151,-3.724,-8.724,-6.29275,0.2,0.14,90,73,-5.9139733,-12.496195
83,2025-01-07 05:00:00+00:00,"[40, 107, 70]",43.01638583,-78.76791151,-4.474,-8.474,-6.532333,0.2,0.14,80,60,-7.8760567,-12.871405
83,2025-01-08 05:00:00+00:00,"[40, 107, 70]",43.01638583,-78.76791151,-6.524,-9.924,-7.7531667,0,0,75,56,-11.78058,-15.078815
52,2025-01-01 05:00:00+00:00,"[41, 11]",43.0198429,-78.8611067,5.324,0.074,2.3115,2.6000001,0.28,95,70,4.388737,-3.3475926
52,2025-01-02 05:00:00+00:00,"[41, 11]",43.0198429,-78.8611067,0.424,-2.926,-0.7510001,0.6,0.21000001,87,57,-2.0785522,-8.987759
52,2025-01-03 05:00:00+00:00,"[41, 11]",43.0198429,-78.8611067,-0.726,-3.526,-2.367667,0,0,76,55,-5.3808093,-9.415346
52,2025-01-04 05:00:00+00:00,"[41, 11]",43.0198429,-78.8611067,-2.976,-5.926,-4.6010003,0,0,72,57,-8.038924,-12.799152
52,2025-01-05 05:00:00+00:00,"[41, 11]",43.0198429,-78.8611067,-2.476,-6.776,-4.738499,0,0,75,58,-8.391322,-12.843599
52,2025-01-06 05:00:00+00:00,"[41, 11]",43.0198429,-78.8611067,-4.126,-8.976,-6.6176667,0.2,0.14,89,72,-6.0636725,-12.958645
52,2025-01-07 05:00:00+00:00,"[41, 11]",43.0198429,-78.8611067,-4.326,-8.176,-6.5343337,0.3,0.21000001,79,59,-7.878004,-13.225137
52,2025-01-08 05:00:00+00:00,"[41, 11]",43.0198429,-78.8611067,-6.676,-10.076,-8.123918,0,0,72,56,-11.848965,-15.237284
81,2025-01-01 05:00:00+00:00,"[42, 124, 110]",42.9096483,-78.7300335,5.652,0.102,2.3561666,4.1,0.91,99,75,4.5159793,-2.8212755
81,2025-01-02 05:00:00+00:00,"[42, 124, 110]",42.9096483,-78.7300335,0.502,-2.698,-0.68341666,0.4,0.21000001,88,61,-1.7973769,-8.370033
81,2025-01-03 05:00:00+00:00,"[42, 124, 110]",42.9096483,-78.7300335,-0.99799997,-4.198,-2.3875835,0,0,82,57,-4.806711,-9.198697
81,2025-01-04 05:00:00+00:00,"[42, 124, 110]",42.9096483,-78.7300335,-3.248,-6.048,-4.702166,0,0,76,55,-7.797662,-12.698852
81,2025-01-05 05:00:00+00:00,"[42, 124, 110]",42.9096483,-78.7300335,-2.598,-6.548,-4.7396665,0,0,77,59,-7.433384,-12.958781
81,2025-01-06 05:00:00+00:00,"[42, 124, 110]",42.9096483,-78.7300335,-4.748,-8.498,-6.5209165,0,0,88,68,-6.7756705,-12.642126
81,2025-01-07 05:00:00+00:00,"[42, 124, 110]",42.9096483,-78.7300335,-3.898,-7.448,-5.7459164,0,0,77,55,-8.445862,-12.757033
81,2025-01-08 05:00:00+00:00,"[42, 124, 110]",42.9096483,-78.7300335,-6.298,-9.198,-7.6146665,0,0,72,53,-12.518909,-15.736515
44,2025-01-01 05:00:00+00:00,"[65, 50, 58, 127]",42.92236871,-78.84302634,5.426,0.076000005,2.3259997,4.8,0.49,100,74,4.5895414,-2.549344
44,2025-01-02 05:00:00+00:00,"[65, 50, 58, 127]",42.92236871,-78.84302634,0.47599998,-2.674,-0.66566664,0.2,0.14,88,61,-1.823004,-8.347153
44,2025-01-03 05:00:00+00:00,"[65, 50, 58, 127]",42.92236871,-78.84302634,-0.87399995,-4.324,-2.7115002,0,0,80,56,-5.7631536,-9.487776
44,2025-01-04 05:00:00+00:00,"[65, 50, 58, 127]",42.92236871,-78.84302634,-3.074,-6.124,-5.0906663,0,0,76,57,-8.583374,-12.6562
44,2025-01-05 05:00:00+00:00,"[65, 50, 58, 127]",42.92236871,-78.84302634,-2.524,-6.824,-4.8802505,0,0,75,57,-8.102922,-13.220513
44,2025-01-06 05:00:00+00:00,"[65, 50, 58, 127]",42.92236871,-78.84302634,-4.424,-8.524,-6.346916,0,0,90,69,-6.564829,-12.3104515
44,2025-01-07 05:00:00+00:00,"[65, 50, 58, 127]",42.92236871,-78.84302634,-3.674,-7.574,-5.9448323,0.70000005,0.48999998,86,56,-8.016904,-13.241466
44,2025-01-08 05:00:00+00:00,"[65, 50, 58, 127]",42.92236871,-78.84302634,-6.924,-10.224,-8.103166,0,0,72,52,-11.909447,-16.256897
65,2025-01-01 05:00:00+00:00,"[34, 44]",42.9292581,-78.8329757,5.274,0.024,2.1927502,4.2,0.56,100,73,4.2337604,-2.8690143
65,2025-01-02 05:00:00+00:00,"[34, 44]",42.9292581,-78.8329757,0.27400002,-2.976,-0.7780833,0.2,0.14,87,61,-2.0293329,-8.492065
65,2025-01-03 05:00:00+00:00,"[34, 44]",42.9292581,-78.8329757,-0.976,-4.376,-2.655167,0,0,80,55,-5.014432,-9.998491
65,2025-01-04 05:00:00+00:00,"[34, 44]",42.9292581,-78.8329757,-3.126,-6.376,-5.011416,0,0,73,56,-8.5693,-12.877179
65,2025-01-05 05:00:00+00:00,"[34, 44]",42.9292581,-78.8329757,-2.576,-6.776,-4.7009997,0,0,76,58,-8.341358,-12.96654
65,2025-01-06 05:00:00+00:00,"[34, 44]",42.9292581,-78.8329757,-4.026,-8.726,-6.253084,0.1,0.07,89,70,-6.370368,-12.522758
65,2025-01-07 05:00:00+00:00,"[34, 44]",42.9292581,-78.8329757,-3.776,-7.676,-5.8635,0.6,0.42,81,55,-8.410582,-13.034282
65,2025-01-08 05:00:00+00:00,"[34, 44]",42.9292581,-78.8329757,-6.626,-9.676,-7.844751,0,0,72,52,-12.116265,-15.932593
58,2025-01-01 05:00:00+00:00,"[44, 29]",42.90374822,-78.8466649,5.3805003,0.0305,2.2805,4.8,0.49,100,74,4.5443115,-2.5936475
58,2025-01-02 05:00:00+00:00,"[44, 29]",42.90374822,-78.8466649,0.4305,-2.7195,-0.7111667,0.2,0.14,88,61,-1.867851,-8.390531
58,2025-01-03 05:00:00+00:00,"[44, 29]",42.90374822,-78.8466649,-0.9195,-4.3694997,-2.757,0,0,80,56,-5.807473,-9.531239
58,2025-01-04 05:00:00+00:00,"[44, 29]",42.90374822,-78.8466649,-3.1195,-6.1695,-5.136167,0,0,76,57,-8.62732,-12.698992
58,2025-01-05 05:00:00+00:00,"[44, 29]",42.90374822,-78.8466649,-2.5695,-6.8694997,-4.9257503,0,0,75,57,-8.146372,-13.26331
58,2025-01-06 05:00:00+00:00,"[44, 29]",42.90374822,-78.8466649,-4.4694996,-8.5695,-6.3924174,0,0,90,69,-6.609516,-12.354289
58,2025-01-07 05:00:00+00:00,"[44, 29]",42.90374822,-78.8466649,-3.7195,-7.6194997,-5.990333,0.70000005,0.48999998,86,56,-8.061044,-13.284347
58,2025-01-08 05:00:00+00:00,"[44, 29]",42.90374822,-78.8466649,-6.9694996,-10.2695,-8.148667,0,0,72,52,-11.953213,-16.299303
45,2025-01-01 05:00:00+00:00,"[89, 105, 93]",42.93228694,-78.90039452,5.3694997,0.119500004,2.3361664,3.3,0.35,98,72,4.632783,-2.4832358
45,2025-01-02 05:00:00+00:00,"[89, 105, 93]",42.93228694,-78.90039452,0.36949998,-2.8805,-0.6388333,0.2,0.07,88,61,-1.7801279,-8.013636
45,2025-01-03 05:00:00+00:00,"[89, 105, 93]",42.93228694,-78.90039452,-0.7305,-4.0305004,-2.61175,0.1,0.07,77,57,-6.093831,-9.6096735
45,2025-01-04 05:00:00+00:00,"[89, 105, 93]",42.93228694,-78.90039452,-2.7805,-6.1305003,-4.9742503,0,0,74,57,-8.814734,-12.662315
45,2025-01-05 05:00:00+00:00,"[89, 105, 93]",42.93228694,-78.90039452,-2.2805,-6.9305,-4.922168,0,0,75,57,-9.119829,-13.153352
45,2025-01-06 05:00:00+00:00,"[89, 105, 93]",42.93228694,-78.90039452,-4.2305,-8.6805,-6.563833,0.1,0.07,85,67,-6.6857185,-13.007439
45,2025-01-07 05:00:00+00:00,"[89, 105, 93]",42.93228694,-78.90039452,-3.9805,-7.4805,-6.1929994,0.70000005,0.48999998,83,54,-8.486041,-13.461782
45,2025-01-08 05:00:00+00:00,"[89, 105, 93]",42.93228694,-78.90039452,-6.5805,-10.2305,-8.007583,0,0,72,51,-11.8930855,-16.356342
89,2025-01-01 05:00:00+00:00,"[90, 91, 45]",42.94575666,-78.90804512,5.389,0.139,2.3556664,3.3,0.35,98,72,4.6521683,-2.4642217
89,2025-01-02 05:00:00+00:00,"[90, 91, 45]",42.94575666,-78.90804512,0.389,-2.861,-0.6193333,0.2,0.07,88,61,-1.7609078,-7.995015
89,2025-01-03 05:00:00+00:00,"[90, 91, 45]",42.94575666,-78.90804512,-0.711,-4.011,-2.59225,0.1,0.07,77,57,-6.0749745,-9.591144
89,2025-01-04 05:00:00+00:00,"[90, 91, 45]",42.94575666,-78.90804512,-2.761,-6.111,-4.9547496,0,0,74,57,-8.795929,-12.643975
89,2025-01-05 05:00:00+00:00,"[90, 91, 45]",42.94575666,-78.90804512,-2.261,-6.911,-4.902667,0,0,75,57,-9.101368,-13.134975
89,2025-01-06 05:00:00+00:00,"[90, 91, 45]",42.94575666,-78.90804512,-4.211,-8.661,-6.544334,0.1,0.07,85,67,-6.6666164,-12.988708
89,2025-01-07 05:00:00+00:00,"[90, 91, 45]",42.94575666,-78.90804512,-3.961,-7.461,-6.1734996,0.70000005,0.48999998,83,54,-8.467094,-13.443441
89,2025-01-08 05:00:00+00:00,"[90, 91, 45]",42.94575666,-78.90804512,-6.561,-10.211,-7.988083,0,0,72,51,-11.874388,-16.338207
48,2025-01-01 05:00:00+00:00,"[49, 130]",42.86630642,-78.75397259,5.674,0.074,2.4364998,5.0000005,0.63,99,75,4.630413,-2.6745498
48,2025-01-02 05:00:00+00:00,"[49, 130]",42.86630642,-78.75397259,0.724,-2.676,-0.61558336,0.2,0.07,86,60,-1.9893769,-9.162906
48,2025-01-03 05:00:00+00:00,"[49, 130]",42.86630642,-78.75397259,-0.87600005,-4.276,-2.5114167,0,0,80,54,-4.965664,-9.059864
48,2025-01-04 05:00:00+00:00,"[49, 130]",42.86630642,-78.75397259,-3.426,-5.876,-4.723917,0,0,75,58,-8.521082,-11.54739
48,2025-01-05 05:00:00+00:00,"[49, 130]",42.86630642,-78.75397259,-2.926,-6.276,-4.509333,0,0,77,59,-6.7366,-12.135592
48,2025-01-06 05:00:00+00:00,"[49, 130]",42.86630642,-78.75397259,-3.576,-8.626,-6.1135006,0,0,88,73,-5.573551,-12.498128
48,2025-01-07 05:00:00+00:00,"[49, 130]",42.86630642,-78.75397259,-3.826,-7.626,-5.892666,0.1,0.07,83,57,-7.9703393,-12.37158
48,2025-01-08 05:00:00+00:00,"[49, 130]",42.86630642,-78.75397259,-6.826,-9.476,-7.842667,0,0,72,53,-11.670905,-15.273886
49,2025-01-01 05:00:00+00:00,"[48, 57, 82, 119]",42.8551655,-78.7546539,5.7454996,0.1455,2.45175,5.4999995,0.98,99,74,4.701314,-2.60503
49,2025-01-02 05:00:00+00:00,"[48, 57, 82, 119]",42.8551655,-78.7546539,0.69549996,-2.6545,-0.60866666,0.3,0.14,87,60,-1.7620733,-9.14255
49,2025-01-03 05:00:00+00:00,"[48, 57, 82, 119]",42.8551655,-78.7546539,-0.8545,-4.3045,-2.4961667,0,0,81,54,-4.829014,-9.014838
49,2025-01-04 05:00:00+00:00,"[48, 57, 82, 119]",42.8551655,-78.7546539,-3.5045,-5.8045,-4.687833,0,0,75,60,-8.099606,-11.243986
49,2025-01-05 05:00:00+00:00,"[48, 57, 82, 119]",42.8551655,-78.7546539,-3.0045,-6.2045,-4.4440827,0,0,78,61,-6.6399536,-11.666431
49,2025-01-06 05:00:00+00:00,"[48, 57, 82, 119]",42.8551655,-78.7546539,-3.4045,-8.6545,-6.0878334,0,0,88,73,-5.5569973,-12.308381
49,2025-01-07 05:00:00+00:00,"[48, 57, 82, 119]",42.8551655,-78.7546539,-3.9045,-7.4545,-5.883667,0,0,83,59,-7.780703,-11.936384
49,2025-01-08 05:00:00+00:00,"[48, 57, 82, 119]",42.8551655,-78.7546539,-6.8045,-9.3545,-7.8336678,0,0,73,54,-11.520959,-15.008883
130,2025-01-01 05:00:00+00:00,"[48, 116]",42.88517042,-78.75471756,5.702,0.15200001,2.4624164,4.5,0.63000005,99,74,4.6153874,-2.7727306
130,2025-01-02 05:00:00+00:00,"[48, 116]",42.88517042,-78.75471756,0.70199996,-2.598,-0.5771666,0.3,0.21000001,87,60,-1.9033314,-8.676122
130,2025-01-03 05:00:00+00:00,"[48, 116]",42.88517042,-78.75471756,-0.898,-4.248,-2.3980002,0,0,83,57,-4.45013,-9.371162
130,2025-01-04 05:00:00+00:00,"[48, 116]",42.88517042,-78.75471756,-3.098,-6.048,-4.6500835,0,0,74,55,-8.14168,-12.3816
130,2025-01-05 05:00:00+00:00,"[48, 116]",42.88517042,-78.75471756,-2.748,-6.348,-4.4292502,0,0,75,57,-7.1441336,-12.7728195
130,2025-01-06 05:00:00+00:00,"[48, 116]",42.88517042,-78.75471756,-3.448,-8.448,-5.9792495,0,0,87,70,-6.048235,-12.593876
130,2025-01-07 05:00:00+00:00,"[48, 116]",42.88517042,-78.75471756,-3.648,-7.398,-5.6500835,0,0,79,55,-8.220226,-12.725796
130,2025-01-08 05:00:00+00:00,"[48, 116]",42.88517042,-78.75471756,-6.448,-9.348,-7.595918,0,0,69,50,-12.330069,-15.542804
82,2025-01-01 05:00:00+00:00,"[49, 79, 63]",42.855627,-78.640349,5.539,0.089,2.109833,7.4,1.9600002,99,75,4.751576,-2.7038581
82,2025-01-02 05:00:00+00:00,"[49, 79, 63]",42.855627,-78.640349,0.18900001,-2.861,-0.7964166,0.2,0.14,91,62,-1.3539276,-8.926001
82,2025-01-03 05:00:00+00:00,"[49, 79, 63]",42.855627,-78.640349,-1.161,-4.311,-2.6568332,0.3,0.14,81,62,-4.835363,-9.116031
82,2025-01-04 05:00:00+00:00,"[49, 79, 63]",42.855627,-78.640349,-3.761,-6.211,-5.011,0.1,0.07,79,61,-7.406536,-11.232068
82,2025-01-05 05:00:00+00:00,"[49, 79, 63]",42.855627,-78.640349,-3.161,-6.211,-4.788083,0,0,79,62,-6.7245984,-11.7396345
82,2025-01-06 05:00:00+00:00,"[49, 79, 63]",42.855627,-78.640349,-5.011,-9.161,-7.0985,0,0,91,69,-7.13476,-12.6137
82,2025-01-07 05:00:00+00:00,"[49, 79, 63]",42.855627,-78.640349,-5.111,-8.111,-6.650583,0.1,0.07,84,61,-8.398523,-12.198417
82,2025-01-08 05:00:00+00:00,"[49, 79, 63]",42.855627,-78.640349,-6.861,-9.611,-8.025584,0,0,75,55,-11.836175,-15.944294
92,2025-01-01 05:00:00+00:00,"[51, 142]",42.83936481,-78.85688427,5.4435,0.6435,2.4893336,5.7000003,0.49,98,70,4.5075307,-3.434173
92,2025-01-02 05:00:00+00:00,"[51, 142]",42.83936481,-78.85688427,0.5935,-2.0065,-0.30025,0,0,83,55,-2.1257293,-9.85093
92,2025-01-03 05:00:00+00:00,"[51, 142]",42.83936481,-78.85688427,-0.9565,-3.6065,-1.7773334,0.1,0.07,77,56,-5.597072,-9.387529
92,2025-01-04 05:00:00+00:00,"[51, 142]",42.83936481,-78.85688427,-3.1565,-5.3564997,-4.0585837,0,0,72,54,-8.02012,-11.391625
92,2025-01-05 05:00:00+00:00,"[51, 142]",42.83936481,-78.85688427,-2.8065,-5.1565,-3.8585832,0,0,77,53,-6.76614,-12.744837
